,rated,turns,victory_status,winner,white_rating,black_rating,opening_eco,opening_ply,total_second
435,0,23.0,3,0,1302.0,1248.0,245,4.0,0.0
436,1,32.0,3,0,1314.0,1270.0,258,5.0,0.0
437,0,73.0,3,2,1445.0,1314.0,265,5.0,0.0
438,1,90.0,3,0,1321.0,1451.0,280,7.0,0.0
439,1,41.0,1,2,1300.0,1333.0,119,6.0,0.0
440,1,43.0,3,2,1318.0,1449.0,245,4.0,0.0
441,1,41.0,1,2,1290.0,1367.0,258,5.0,0.0
442,1,84.0,3,0,1300.0,1330.0,268,9.0,0.0
443,1,56.0,3,0,1209.0,1291.0,1,5.0,0.0
444,1,30.0,3,0,1299.0,1418.0,265,6.0,0.0
445,0,6.0,3,2,1814.0,1299.0,201,5.0,0.0
446,1,67.0,3,2,1348.0,1308.0,171,3.0,0.0
447,1,56.0,3,0,1318.0,1366.0,258,5.0,0.0
448,1,103.0,3,2,1324.0,1329.0,195,6.0,0.0
449,1,40.0,1,0,1345.0,1187.0,258,5.0,0.0
450,1,52.0,3,0,1352.0,1149.0,265,5.0,0.0
451,1,57.0,0,1,1350.0,1429.0,268,10.0,0.0
452,1,23.0,3,2,1403.0,1340.0,36,3.0,0.0
453,1,39.0,1,2,1322.0,1072.0,258,5.0,0.0
454,1,52.0,3,0,1331.0,1382.0,247,4.0,0.0
455,1,41.0,3,2,1373.0,1341.0,259,6.0,0.0
456,1,33.0,3,2,1350.0,1265.0,195,5.0,0.0
457,1,58.0,3,0,1270.0,1299.0,239,3.0,0.0
458,1,31.0,1,2,1223.0,1282.0,72,4.0,0.0
459,1,15.0,3,2,1289.0,1306.0,201,8.0,0.0
460,1,32.0,3,0,1007.0,1268.0,201,6.0,0.0
461,1,25.0,3,2,1442.0,1183.0,221,8.0,0.0
462,1,15.0,3,2,1172.0,1170.0,193,5.0,0.0
463,1,62.0,3,0,1178.0,1346.0,88,8.0,0.0
464,1,59.0,3,2,1171.0,1190.0,204,9.0,0.0
465,1,51.0,3,2,1175.0,1329.0,227,10.0,0.0
466,1,22.0,3,0,1273.0,1160.0,239,2.0,0.0
467,1,27.0,3,2,1154.0,974.0,192,5.0,0.0
468,1,79.0,2,2,1439.0,1171.0,221,10.0,0.0
469,1,73.0,3,2,1245.0,1170.0,204,9.0,0.0
470,1,74.0,1,0,1250.0,1156.0,0,1.0,0.0
471,1,92.0,3,0,1164.0,1263.0,221,8.0,0.0
472,1,26.0,3,0,1173.0,1251.0,99,5.0,0.0
473,1,40.0,1,0,1089.0,1165.0,201,6.0,0.0
474,1,77.0,3,2,1278.0,1173.0,171,3.0,0.0
475,1,58.0,3,0,1178.0,1391.0,215,6.0,0.0
476,1,51.0,1,2,1164.0,1293.0,221,10.0,0.0
477,1,73.0,2,2,1353.0,1170.0,204,7.0,0.0
478,1,52.0,3,0,1176.0,1118.0,193,4.0,0.0
479,1,11.0,1,2,1353.0,1181.0,171,4.0,0.0
480,1,61.0,3,2,1184.0,1184.0,195,5.0,0.0
481,1,19.0,3,2,1171.0,1252.0,193,5.0,0.0
482,1,12.0,3,0,1034.0,1149.0,240,4.0,0.0
483,1,86.0,0,1,1156.0,886.0,201,5.0,0.0
484,1,27.0,1,2,1142.0,1226.0,152,3.0,0.0
485,1,86.0,1,0,1042.0,1133.0,171,3.0,0.0
486,1,61.0,1,2,1123.0,1084.0,191,6.0,0.0
487,1,53.0,1,2,1247.0,1122.0,171,3.0,0.0
488,1,50.0,1,0,1070.0,1112.0,0,1.0,0.0
489,1,110.0,2,0,1114.0,1027.0,152,5.0,0.0
490,1,93.0,1,2,1125.0,996.0,193,5.0,0.0
491,1,105.0,3,2,1242.0,1125.0,177,4.0,0.0
492,1,60.0,3,0,1133.0,1234.0,201,6.0,0.0
493,1,58.0,1,0,981.0,1127.0,221,6.0,0.0
494,1,65.0,1,2,1111.0,1219.0,199,7.0,0.0
495,1,64.0,3,0,1147.0,908.0,71,4.0,0.0
496,1,4.0,3,0,914.0,1141.0,0,1.0,0.0
497,1,58.0,3,0,1984.0,1948.0,77,6.0,0.0
498,1,34.0,3,0,1954.0,2158.0,93,3.0,0.0
499,0,101.0,3,2,2008.0,1954.0,10,4.0,0.0
500,0,35.0,3,0,1954.0,2008.0,93,5.0,0.0
501,0,54.0,3,0,2008.0,1954.0,15,2.0,0.0
502,0,116.0,3,0,1954.0,2008.0,1,2.0,0.0
503,1,115.0,1,2,2100.0,1960.0,41,2.0,0.0
504,1,48.0,0,1,1945.0,1961.0,72,6.0,0.0
505,1,56.0,0,1,1982.0,1960.0,72,2.0,0.0
506,1,54.0,3,0,1974.0,1899.0,1,2.0,0.0
507,1,45.0,3,2,2005.0,1969.0,2,1.0,0.0
508,1,88.0,3,0,1964.0,2287.0,71,5.0,0.0
509,1,119.0,1,2,1951.0,2049.0,1,2.0,0.0
510,1,60.0,3,0,2149.0,1933.0,48,7.0,0.0
511,1,34.0,1,0,1599.0,1929.0,72,6.0,0.0
512,1,94.0,3,0,1882.0,1919.0,72,6.0,0.0
513,1,122.0,1,0,1699.0,1914.0,72,5.0,0.0
514,1,44.0,3,0,1916.0,2285.0,1,2.0,0.0
515,1,26.0,3,0,1936.0,1638.0,1,5.0,0.0
516,1,116.0,3,0,1758.0,1929.0,72,4.0,0.0
517,1,31.0,3,2,1265.0,1957.0,71,5.0,0.0
518,1,133.0,1,2,1954.0,1578.0,358,9.0,0.0
519,0,65.0,3,2,1984.0,2050.0,93,4.0,0.0
520,0,62.0,1,0,2050.0,1627.0,6,2.0,0.0
521,0,62.0,3,0,1627.0,2050.0,152,3.0,0.0
522,0,42.0,1,0,2050.0,1627.0,4,2.0,0.0
523,0,42.0,3,0,1627.0,2050.0,73,2.0,0.0
524,0,31.0,3,2,2050.0,1852.0,72,6.0,0.0
525,0,46.0,3,0,1981.0,2050.0,15,4.0,0.0
526,0,20.0,3,0,2050.0,1981.0,86,9.0,0.0
527,0,73.0,1,2,1901.0,1164.0,221,8.0,0.0
528,0,35.0,1,2,1164.0,1435.0,72,4.0,0.0
529,0,71.0,2,2,1435.0,1164.0,201,7.0,0.0
530,0,46.0,3,2,1164.0,1435.0,199,7.0,0.0
531,0,52.0,3,0,1164.0,1901.0,199,8.0,0.0
532,1,52.0,2,0,1245.0,1228.0,211,5.0,0.0
533,1,70.0,2,0,1287.0,1099.0,90,2.0,0.0
534,0,49.0,3,2,1866.0,1099.0,255,10.0,0.0
535,1,61.0,1,2,1344.0,1500.0,117,4.0,0.0
536,0,41.0,3,2,1834.0,1500.0,192,8.0,0.0
537,0,46.0,3,0,1500.0,1834.0,240,5.0,0.0
538,0,53.0,1,2,1635.0,1500.0,239,10.0,0.0
539,1,52.0,1,0,1456.0,1604.0,258,4.0,0.0
540,1,36.0,3,0,1378.0,1318.0,152,3.0,0.0
541,1,64.0,3,0,1500.0,1487.0,248,5.0,0.0
542,1,65.0,3,2,1714.0,1709.0,39,5.0,0.0
543,1,50.0,3,0,1731.0,2127.0,77,4.0,0.0
544,1,76.0,1,0,1760.0,1718.0,154,7.0,0.0
545,1,61.0,3,2,1708.0,1729.0,154,8.0,0.0
546,1,53.0,3,2,1721.0,1643.0,264,4.0,0.0
547,1,24.0,3,0,1707.0,1712.0,159,7.0,0.0
548,1,64.0,1,0,1170.0,1662.0,72,2.0,0.0
549,1,51.0,3,2,1261.0,1237.0,0,1.0,0.0
550,0,49.0,1,2,1590.0,1100.0,192,7.0,0.0
551,0,34.0,1,0,1100.0,1590.0,6,3.0,0.0
552,1,88.0,2,0,1302.0,875.0,171,3.0,0.0
553,1,11.0,0,1,1234.0,1335.0,241,4.0,0.0
554,1,11.0,1,2,1522.0,1500.0,193,6.0,0.0
555,1,62.0,3,0,2325.0,2338.0,241,5.0,0.0
556,1,39.0,3,2,2336.0,1830.0,196,9.0,0.0
557,1,49.0,3,2,2334.0,1836.0,212,6.0,0.0
558,1,84.0,1,0,1879.0,2326.0,119,6.0,0.0
559,1,48.0,3,0,1622.0,2322.0,198,9.0,0.0
560,1,48.0,1,0,1933.0,2318.0,111,10.0,0.0
561,1,38.0,3,0,1983.0,2313.0,36,2.0,0.0
562,1,41.0,1,2,2312.0,1663.0,213,6.0,0.0
563,1,28.0,3,0,1866.0,2309.0,4,2.0,0.0
564,1,74.0,3,0,1835.0,2307.0,305,9.0,0.0
565,1,29.0,3,2,2300.0,2041.0,319,8.0,0.0
566,1,45.0,3,2,2288.0,2148.0,193,4.0,0.0
567,1,61.0,1,2,2283.0,1947.0,270,7.0,0.0
568,1,48.0,3,0,1909.0,2271.0,92,8.0,0.0
569,1,41.0,3,2,2263.0,2006.0,320,7.0,0.0
570,1,30.0,3,0,1293.0,2263.0,73,2.0,0.0
571,1,55.0,1,2,2257.0,1922.0,103,9.0,0.0
572,1,72.0,3,0,2191.0,2239.0,111,10.0,0.0
573,1,78.0,3,0,1380.0,2239.0,264,4.0,0.0
574,1,34.0,3,0,1796.0,2235.0,307,4.0,0.0
575,1,72.0,1,0,2336.0,2185.0,111,10.0,0.0
576,1,83.0,3,2,2161.0,1984.0,196,8.0,0.0
577,1,57.0,3,2,2150.0,1915.0,343,6.0,0.0
578,1,39.0,3,0,1976.0,2135.0,92,6.0,0.0
579,1,56.0,3,0,1830.0,2126.0,16,4.0,0.0
580,1,46.0,3,0,2001.0,2105.0,21,6.0,0.0
581,1,31.0,1,2,2104.0,1344.0,192,5.0,0.0
582,1,66.0,3,0,1918.0,2086.0,99,4.0,0.0
583,1,52.0,3,2,2082.0,1500.0,320,7.0,0.0
584,1,100.0,3,0,1774.0,2071.0,109,8.0,0.0
585,1,10.0,3,0,1778.0,2059.0,102,8.0,0.0
586,1,49.0,3,0,1783.0,2045.0,144,10.0,0.0
587,1,107.0,3,2,1609.0,2109.0,274,8.0,0.0
588,1,44.0,1,0,1701.0,2100.0,91,3.0,0.0
589,1,27.0,3,2,2091.0,1704.0,72,4.0,0.0
590,1,72.0,3,0,1931.0,2061.0,199,8.0,0.0
591,0,21.0,2,2,1408.0,1396.0,264,4.0,0.0
592,1,91.0,1,2,1398.0,1383.0,264,4.0,0.0
593,1,35.0,3,2,1387.0,1399.0,248,5.0,0.0
594,1,50.0,1,0,1394.0,1512.0,245,4.0,0.0
595,1,56.0,3,0,1479.0,1381.0,99,4.0,0.0
596,1,37.0,3,2,1371.0,1374.0,264,4.0,0.0
597,1,66.0,3,0,1372.0,1360.0,99,4.0,0.0
598,1,40.0,3,2,1351.0,1287.0,153,4.0,0.0
599,1,32.0,1,0,1209.0,1265.0,0,1.0,0.0
600,1,26.0,1,0,1221.0,1820.0,171,3.0,0.0
601,1,89.0,1,2,1332.0,1500.0,36,2.0,0.0
602,1,65.0,3,0,1528.0,1369.0,241,3.0,0.0
603,1,37.0,3,2,1231.0,1545.0,217,8.0,0.0
604,1,48.0,3,2,1142.0,1138.0,193,6.0,0.0
605,1,54.0,2,0,1263.0,1264.0,192,7.0,0.0
606,1,43.0,1,2,1392.0,1500.0,90,2.0,0.0
607,1,122.0,2,0,1841.0,2015.0,39,2.0,0.0
608,1,49.0,3,2,1905.0,1852.0,71,2.0,0.0
609,1,56.0,1,0,1467.0,1478.0,1,4.0,0.0
610,0,77.0,1,2,1478.0,1500.0,96,3.0,0.0
611,0,60.0,3,0,1500.0,1478.0,0,1.0,0.0
612,0,33.0,1,2,1478.0,1362.0,78,2.0,0.0
613,1,102.0,1,0,1453.0,1466.0,213,6.0,0.0
614,0,29.0,3,2,1466.0,1592.0,196,7.0,0.0
615,0,91.0,3,2,1466.0,1582.0,192,4.0,0.0
616,0,34.0,3,0,1466.0,1744.0,103,9.0,0.0
617,1,59.0,3,0,1479.0,1454.0,196,7.0,0.0
618,1,41.0,3,2,1566.0,1493.0,213,6.0,0.0
619,1,54.0,3,0,1454.0,1421.0,264,6.0,0.0
620,1,43.0,3,2,1444.0,1465.0,0,1.0,0.0
621,1,34.0,3,0,1387.0,1457.0,358,9.0,0.0
622,1,122.0,3,0,1417.0,1447.0,239,3.0,0.0
623,1,62.0,3,0,1455.0,1081.0,208,10.0,0.0
624,1,30.0,3,0,1318.0,1448.0,208,10.0,0.0
625,1,79.0,2,2,1437.0,1446.0,86,9.0,0.0
626,1,32.0,3,0,1448.0,1436.0,241,4.0,0.0
627,1,78.0,3,0,1308.0,1441.0,177,5.0,0.0
628,1,82.0,3,0,1708.0,1851.0,241,4.0,0.0
629,1,64.0,3,0,1960.0,2260.0,249,5.0,0.0
630,1,59.0,3,0,1969.0,2247.0,8,5.0,0.0
631,0,104.0,1,0,1325.0,1500.0,218,8.0,0.0
632,1,65.0,1,2,1322.0,913.0,241,3.0,0.0
633,1,23.0,3,2,1224.0,1332.0,91,3.0,0.0
634,1,64.0,3,0,1197.0,1340.0,71,2.0,0.0
635,0,56.0,3,0,1163.0,1340.0,239,5.0,0.0
636,1,18.0,3,0,1362.0,976.0,193,6.0,0.0
637,1,43.0,3,2,1348.0,1381.0,241,3.0,0.0
638,1,24.0,3,0,1375.0,1334.0,173,6.0,0.0
639,1,125.0,1,2,911.0,1356.0,10,2.0,0.0
640,1,104.0,3,0,1030.0,1352.0,219,10.0,0.0
641,0,29.0,3,2,1352.0,1408.0,241,4.0,0.0
642,0,48.0,3,0,2035.0,1352.0,99,4.0,0.0
643,1,65.0,1,2,1787.0,1417.0,192,7.0,0.0
644,1,20.0,3,0,1810.0,1495.0,191,6.0,0.0
645,1,38.0,1,0,1783.0,1797.0,2,2.0,0.0
646,1,70.0,3,0,1645.0,1806.0,48,7.0,0.0
647,1,35.0,3,2,1800.0,1590.0,91,5.0,0.0
648,1,23.0,3,2,1798.0,1250.0,228,10.0,0.0
649,1,76.0,3,0,1602.0,1791.0,91,3.0,0.0
650,1,68.0,2,0,1415.0,1788.0,91,3.0,0.0
651,1,4.0,3,2,1758.0,1804.0,47,4.0,0.0
652,1,30.0,3,0,1815.0,1889.0,71,2.0,0.0
653,1,59.0,1,2,1800.0,1831.0,72,4.0,0.0
654,1,77.0,3,2,1820.0,1814.0,1,3.0,0.0
655,1,76.0,2,0,1830.0,1809.0,72,4.0,0.0
656,1,34.0,3,2,1914.0,1842.0,102,8.0,0.0
657,1,53.0,3,0,1856.0,1903.0,217,8.0,0.0
658,1,31.0,3,0,1426.0,1371.0,77,5.0,0.0
659,1,68.0,3,0,1437.0,1476.0,213,6.0,0.0
660,1,42.0,3,2,1719.0,1679.0,268,6.0,0.0
661,1,42.0,1,0,1689.0,1670.0,101,8.0,0.0
662,1,59.0,3,2,1672.0,1701.0,91,3.0,0.0
663,1,31.0,3,0,1706.0,1698.0,99,4.0,0.0
664,1,107.0,2,2,1687.0,1717.0,264,7.0,0.0
665,1,18.0,3,0,1728.0,1723.0,108,8.0,0.0
666,1,72.0,1,0,1648.0,1719.0,99,4.0,0.0
667,0,45.0,3,2,1719.0,1765.0,192,7.0,0.0
668,1,66.0,3,0,1648.0,1710.0,241,4.0,0.0
669,1,93.0,3,2,1696.0,1722.0,239,3.0,0.0
670,1,23.0,3,2,1833.0,1740.0,206,6.0,0.0
671,1,118.0,2,0,1433.0,1737.0,239,3.0,0.0
672,1,103.0,0,1,1729.0,2008.0,101,7.0,0.0
673,1,56.0,1,0,1605.0,1698.0,0,1.0,0.0
674,1,71.0,1,2,1690.0,1613.0,152,3.0,0.0
675,1,48.0,1,0,1622.0,1681.0,0,1.0,0.0
676,1,80.0,3,0,1702.0,1681.0,197,6.0,0.0
677,1,33.0,3,2,1568.0,1696.0,101,8.0,0.0
678,1,84.0,2,0,1707.0,1699.0,152,3.0,0.0
679,1,51.0,3,2,1453.0,1724.0,206,6.0,0.0
680,1,47.0,3,0,1735.0,1733.0,211,5.0,0.0
681,1,74.0,3,0,1744.0,1801.0,111,9.0,0.0
682,1,77.0,3,0,1854.0,1730.0,196,7.0,0.0
683,1,75.0,2,2,1709.0,1716.0,71,5.0,0.0
684,1,89.0,2,2,1694.0,1825.0,192,5.0,0.0
685,1,62.0,3,0,1651.0,1684.0,171,3.0,0.0
686,1,49.0,3,2,1706.0,1695.0,90,2.0,0.0
687,1,67.0,3,2,1683.0,1717.0,192,5.0,0.0
688,1,73.0,3,2,1707.0,1693.0,239,2.0,0.0
689,1,43.0,3,2,1758.0,1702.0,241,4.0,0.0
690,1,28.0,3,0,1724.0,1734.0,101,7.0,0.0
691,1,16.0,3,0,1730.0,1882.0,99,4.0,0.0
692,0,47.0,3,2,2334.0,1800.0,36,2.0,0.0
693,1,52.0,1,0,1680.0,1789.0,71,2.0,0.0
694,1,43.0,3,2,1774.0,1768.0,4,2.0,0.0
695,1,78.0,3,0,1711.0,1760.0,71,2.0,0.0
696,1,105.0,1,2,1713.0,1609.0,1,2.0,0.0
697,1,103.0,2,2,1710.0,1618.0,0,1.0,0.0
698,1,35.0,3,0,1374.0,1613.0,215,6.0,0.0
699,1,45.0,1,2,1603.0,1539.0,78,6.0,0.0
700,0,92.0,0,1,1564.0,1603.0,215,7.0,0.0
701,0,21.0,3,2,1821.0,1832.0,84,5.0,0.0
702,0,48.0,1,0,1832.0,1821.0,83,7.0,0.0
703,0,31.0,1,2,1832.0,1821.0,83,7.0,0.0
704,0,66.0,1,0,1500.0,1821.0,239,5.0,0.0
705,0,80.0,3,2,1821.0,1820.0,72,5.0,0.0
706,1,38.0,3,2,1902.0,1830.0,82,8.0,0.0
707,0,28.0,3,0,1824.0,1830.0,81,3.0,0.0
708,0,99.0,3,2,1548.0,1842.0,83,5.0,0.0
709,1,49.0,3,0,1858.0,1730.0,152,3.0,0.0
710,1,44.0,3,0,1891.0,1845.0,72,6.0,0.0
711,1,55.0,3,2,1876.0,1856.0,72,4.0,0.0
712,1,92.0,3,0,1867.0,1883.0,196,8.0,0.0
713,1,27.0,3,2,1864.0,1449.0,72,4.0,0.0
714,1,98.0,3,0,1922.0,1851.0,248,5.0,0.0
715,1,24.0,1,0,1861.0,1899.0,81,4.0,0.0
716,1,4.0,1,0,1527.0,1861.0,2,1.0,0.0
717,1,16.0,3,0,1878.0,1698.0,72,6.0,0.0
718,1,70.0,1,0,1660.0,1873.0,72,4.0,0.0
719,0,36.0,3,0,1707.0,1873.0,72,4.0,0.0
720,1,61.0,3,2,1864.0,1842.0,99,5.0,0.0
721,1,66.0,2,0,1853.0,1853.0,72,6.0,0.0
722,1,20.0,3,0,1882.0,1840.0,72,6.0,0.0
723,1,49.0,3,2,1832.0,1696.0,78,4.0,0.0
724,1,42.0,1,0,1704.0,1824.0,19,2.0,0.0
725,1,32.0,3,0,1841.0,1688.0,78,4.0,0.0
726,1,70.0,3,0,1695.0,1834.0,3,2.0,0.0
727,1,52.0,3,0,1851.0,1679.0,78,4.0,0.0
728,1,18.0,3,0,1527.0,1882.0,171,3.0,0.0
729,1,4.0,1,0,1527.0,1882.0,2,1.0,0.0
730,1,54.0,1,0,1500.0,1901.0,248,5.0,0.0
731,1,4.0,1,0,1533.0,1897.0,2,1.0,0.0
732,1,5.0,1,2,1894.0,1539.0,0,1.0,0.0
733,1,26.0,1,0,1545.0,1890.0,171,3.0,0.0
734,1,4.0,1,0,1552.0,1887.0,2,1.0,0.0
735,0,115.0,0,1,1923.0,1887.0,239,3.0,0.0
736,1,125.0,3,2,2215.0,2191.0,250,8.0,0.0
737,1,51.0,3,2,2215.0,2147.0,99,4.0,0.0
738,1,65.0,3,0,1803.0,2215.0,314,7.0,0.0
739,1,29.0,3,2,2210.0,1805.0,192,7.0,0.0
740,1,26.0,3,0,1807.0,2205.0,307,4.0,0.0
741,1,43.0,3,2,2200.0,1810.0,217,8.0,0.0
742,1,54.0,3,0,2189.0,2167.0,319,6.0,0.0
743,1,42.0,3,0,2051.0,2147.0,193,9.0,0.0
744,1,61.0,3,2,2121.0,2118.0,193,7.0,0.0
745,0,38.0,1,0,1500.0,2098.0,239,2.0,0.0
746,1,47.0,3,2,2078.0,1920.0,103,9.0,0.0
747,1,82.0,3,0,2151.0,2029.0,201,8.0,0.0
748,1,34.0,3,0,2143.0,1916.0,41,3.0,0.0
749,1,27.0,1,2,1904.0,1544.0,192,5.0,0.0
750,1,32.0,1,0,1547.0,1891.0,193,5.0,0.0
751,1,90.0,1,0,1950.0,1926.0,6,3.0,0.0
752,1,38.0,3,2,1902.0,1811.0,0,1.0,0.0
753,1,51.0,3,2,1879.0,1569.0,6,3.0,0.0
754,1,41.0,3,2,1805.0,1749.0,4,3.0,0.0
755,1,5.0,3,2,1787.0,1343.0,4,2.0,0.0
756,1,44.0,1,0,1560.0,1713.0,26,6.0,0.0
757,1,33.0,3,2,1500.0,1569.0,195,5.0,0.0
758,1,41.0,1,2,1541.0,1690.0,192,7.0,0.0
759,1,28.0,3,2,1567.0,1551.0,92,3.0,0.0
760,1,62.0,1,0,1540.0,1540.0,90,3.0,0.0
761,1,28.0,3,0,1550.0,1531.0,208,10.0,0.0
762,1,61.0,3,0,1435.0,1543.0,119,6.0,0.0
763,1,123.0,1,2,1534.0,1467.0,72,4.0,0.0
764,1,43.0,3,2,1548.0,1535.0,90,3.0,0.0
765,1,44.0,3,0,1545.0,1554.0,86,5.0,0.0
766,1,55.0,3,0,1544.0,1523.0,39,5.0,0.0
767,1,20.0,3,2,1432.0,1559.0,90,3.0,0.0
768,1,88.0,1,0,1369.0,1553.0,91,3.0,0.0
769,1,96.0,3,0,1553.0,1542.0,90,2.0,0.0
770,1,120.0,3,2,1543.0,1553.0,90,3.0,0.0
771,1,111.0,3,2,1544.0,1496.0,99,5.0,0.0
772,1,39.0,1,2,1519.0,1556.0,239,10.0,0.0
773,1,93.0,1,2,1545.0,1559.0,20,3.0,0.0
774,1,100.0,1,0,1529.0,1534.0,243,5.0,0.0
775,1,54.0,3,0,1546.0,1517.0,24,4.0,0.0
776,1,75.0,1,2,1500.0,1973.0,61,3.0,0.0
777,1,32.0,3,2,813.0,841.0,171,3.0,0.0
778,1,86.0,1,0,857.0,1057.0,108,5.0,0.0
779,0,50.0,3,0,857.0,958.0,93,3.0,0.0
780,1,39.0,1,2,1478.0,859.0,72,2.0,0.0
781,0,31.0,3,2,859.0,1500.0,191,4.0,0.0
782,1,29.0,3,2,1574.0,861.0,72,8.0,0.0
783,1,27.0,1,2,1186.0,871.0,72,2.0,0.0
784,1,57.0,1,2,1391.0,875.0,71,5.0,0.0
785,1,68.0,3,2,1271.0,883.0,72,2.0,0.0
786,1,95.0,1,2,1203.0,894.0,239,4.0,0.0
787,1,40.0,1,0,901.0,1339.0,90,2.0,0.0
788,0,27.0,3,2,1500.0,901.0,72,2.0,0.0
789,1,78.0,3,0,922.0,1120.0,171,3.0,0.0
790,1,4.0,3,0,1026.0,1121.0,239,2.0,0.0
791,1,44.0,3,0,1057.0,1240.0,36,2.0,0.0
792,0,45.0,3,0,1057.0,1341.0,152,3.0,0.0
793,1,15.0,1,2,1331.0,1083.0,91,3.0,0.0
794,1,37.0,3,2,1266.0,1130.0,71,2.0,0.0
795,1,22.0,3,0,1155.0,1484.0,72,4.0,0.0
796,1,58.0,3,0,1222.0,1351.0,239,2.0,0.0
797,0,33.0,3,2,1214.0,1222.0,72,2.0,0.0
798,0,41.0,3,2,1034.0,1222.0,36,4.0,0.0
799,1,46.0,3,2,1535.0,1273.0,152,3.0,0.0
800,1,36.0,1,0,1500.0,1409.0,239,2.0,0.0
801,0,55.0,2,2,1950.0,2212.0,307,1.0,0.0
802,0,49.0,3,2,1950.0,1226.0,4,2.0,0.0
803,0,78.0,1,0,1950.0,1885.0,8,4.0,0.0
804,0,29.0,0,1,1950.0,2204.0,4,2.0,0.0
805,1,50.0,3,0,2036.0,1706.0,8,6.0,0.0
806,0,40.0,3,0,1795.0,2036.0,121,6.0,0.0
807,1,33.0,1,2,2023.0,1671.0,4,2.0,0.0
808,1,30.0,1,0,1675.0,2008.0,123,8.0,0.0
809,1,53.0,1,2,1990.0,1678.0,4,2.0,0.0
810,0,30.0,0,1,1990.0,1465.0,8,5.0,0.0
811,0,11.0,0,1,1990.0,1756.0,4,2.0,0.0
812,0,3.0,0,1,1990.0,1779.0,4,2.0,0.0
813,1,41.0,3,0,1458.0,1980.0,0,4.0,0.0
814,1,28.0,3,2,1967.0,1500.0,4,2.0,0.0
815,0,52.0,3,2,1967.0,1295.0,7,3.0,0.0
816,0,30.0,3,0,2102.0,1967.0,121,6.0,0.0
817,1,62.0,3,0,1647.0,1566.0,264,4.0,0.0
818,0,35.0,3,2,1500.0,1647.0,197,5.0,0.0
819,1,89.0,3,0,1668.0,1642.0,191,4.0,0.0
820,1,119.0,3,2,1613.0,1694.0,117,5.0,0.0
821,0,21.0,3,2,1500.0,1500.0,172,3.0,0.0
822,0,65.0,3,2,1528.0,1500.0,92,3.0,0.0
823,0,50.0,2,0,1500.0,1412.0,240,7.0,0.0
824,1,60.0,3,0,1887.0,1760.0,241,3.0,0.0
825,0,42.0,1,0,1297.0,1500.0,0,1.0,0.0
826,0,58.0,1,0,1297.0,1230.0,171,3.0,0.0
827,0,38.0,3,0,1625.0,1754.0,239,3.0,0.0
828,0,28.0,3,0,1719.0,1625.0,268,9.0,0.0
829,0,26.0,3,0,1625.0,1657.0,111,9.0,0.0
830,0,35.0,3,2,1619.0,1625.0,154,5.0,0.0
831,0,35.0,3,2,1551.0,1625.0,219,9.0,0.0
832,1,34.0,3,0,1862.0,1358.0,258,5.0,0.0
833,0,27.0,3,0,1862.0,1387.0,0,1.0,0.0
834,0,80.0,2,0,1474.0,1862.0,192,5.0,0.0
835,0,65.0,1,2,1720.0,1862.0,198,8.0,0.0
836,0,55.0,3,0,1862.0,1690.0,6,2.0,0.0
837,0,67.0,3,0,1884.0,1862.0,193,5.0,0.0
838,0,78.0,3,0,1396.0,1862.0,201,8.0,0.0
839,0,51.0,3,2,1674.0,1862.0,245,4.0,0.0
840,0,75.0,3,2,2203.0,1862.0,211,6.0,0.0
841,0,36.0,3,0,1862.0,2203.0,127,10.0,0.0
842,0,12.0,3,2,1598.0,1862.0,192,5.0,0.0
843,0,21.0,3,2,1708.0,1862.0,193,5.0,0.0
844,0,24.0,3,0,1862.0,1513.0,264,4.0,0.0
845,0,32.0,3,0,1500.0,1862.0,244,6.0,0.0
846,0,45.0,3,0,1862.0,1500.0,72,4.0,0.0
847,0,50.0,3,2,1704.0,1862.0,211,6.0,0.0
848,0,18.0,3,0,1862.0,1769.0,196,7.0,0.0
849,0,90.0,1,0,1701.0,1862.0,201,6.0,0.0
850,0,75.0,1,2,1799.0,1862.0,177,4.0,0.0
851,0,34.0,3,0,1862.0,1701.0,192,4.0,0.0
852,0,70.0,3,0,1699.0,1862.0,197,6.0,0.0
853,0,24.0,3,0,1862.0,1579.0,91,6.0,0.0
854,0,18.0,2,0,1862.0,1416.0,78,5.0,0.0
855,0,36.0,3,0,1862.0,2073.0,91,5.0,0.0
856,0,99.0,3,2,1567.0,1862.0,6,3.0,0.0
857,0,60.0,3,2,1564.0,1862.0,39,2.0,0.0
858,0,77.0,1,2,1862.0,1140.0,200,8.0,0.0
859,1,74.0,1,0,1972.0,1952.0,48,7.0,0.0
860,1,61.0,3,2,1960.0,1950.0,193,5.0,0.0
861,1,15.0,3,2,2199.0,1955.0,193,7.0,0.0
862,1,129.0,2,2,1937.0,2090.0,153,5.0,0.0
863,1,25.0,3,2,1951.0,1664.0,153,5.0,0.0
864,1,39.0,3,2,1944.0,1776.0,105,8.0,0.0
865,1,62.0,2,0,1553.0,1942.0,84,5.0,0.0
866,1,19.0,3,0,1236.0,1941.0,81,2.0,0.0
867,0,83.0,3,2,1500.0,1500.0,152,3.0,0.0
868,0,66.0,3,2,1500.0,1500.0,195,5.0,0.0
869,0,89.0,3,2,1500.0,1500.0,152,3.0,0.0
870,0,27.0,3,2,1500.0,1500.0,71,2.0,0.0
871,0,76.0,3,2,1500.0,1500.0,71,2.0,0.0
